	0
ENOG4107H1B	1
ENOG4107H1A	1
ENOG4108D43	2
ENOG410604Y	3
ENOG410604X	11
ENOG410604G	5
ENOG4105EM1	7
ENOG4105EM2	5
ENOG4107H1X	5
ENOG4105EM4	8
ENOG410604B	3
ENOG410604A	1
ENOG4105EM7	14
ENOG4107H1S	3
ENOG4106VMB	5
ENOG4107H1Q	4
ENOG4107H1P	4
ENOG410604K	1
ENOG410604J	12
ENOG410604I	8
ENOG410604H	4
ENOG4108D46	1
ENOG4106VMN	4
ENOG4105UJB	2
ENOG4107417	5
ENOG4107MQ4	1
ENOG4107SAT	7
ENOG4106P8B	2
ENOG4107C9Q	2
ENOG41064V3	2
ENOG4105UJN	3
ENOG4105UJQ	5
ENOG4106FIG	1
ENOG41087B5	3
ENOG41087B6	1
ENOG4107AV8	2
ENOG4105UJU	2
ENOG4105UJT	2
ENOG4105YR9	2
ENOG4105YR8	11
ENOG4105YR5	1
ENOG4105YR4	1
ENOG4105YR6	2
ENOG4105YR1	10
ENOG4108VG9	3
ENOG4105YR3	6
ENOG4105YR2	1
ENOG4105UJY	1
ENOG4108W08	3
ENOG4105UJX	2
ENOG4108W06	10
ENOG4108W07	4
ENOG4108W04	3
ENOG4108W05	1
ENOG4108W02	4
ENOG4108W03	5
ENOG4108W00	15
ENOG4108W01	7
ENOG4105UJZ	3
ENOG4107AV7	5
ENOG41087B9	3
ENOG4107JHY	1
ENOG4107416	5
ENOG4107R5H	3
ENOG410834K	1
ENOG4107SAU	3
ENOG4106P8A	6
ENOG410895Z	6
ENOG4108W0N	2
ENOG4108W0M	4
ENOG4105YRY	6
ENOG4108W0K	2
ENOG4108W0H	12
ENOG4105YRZ	7
ENOG4105YRU	7
ENOG4105YRT	9
ENOG4108W0D	6
ENOG4108W0E	4
ENOG4105YRQ	11
ENOG4105YRP	12
ENOG4105YRS	7
ENOG4108W0A	8
ENOG410895W	2
ENOG4105RA8	2
ENOG4108W0Z	6
ENOG4105YRH	4
ENOG4105YRK	6
ENOG410895V	9
ENOG4105YRE	8
ENOG4108W0W	4
ENOG4105YRG	4
ENOG4108W0U	2
ENOG4105YRA	4
ENOG410895U	4
ENOG4108W0P	3
ENOG4108W0Q	6
ENOG41068VA	5
ENOG4107EQ3	7
ENOG41068VC	1
ENOG4107EQ1	6
ENOG4107EQ6	2
ENOG41068VD	7
ENOG41068VG	2
ENOG4107EQ5	4
ENOG41068VI	5
ENOG41068VH	4
ENOG41068VK	9
ENOG4107EQ9	3
ENOG41068VM	3
ENOG41068VN	3
ENOG41068VQ	2
ENOG41068VP	11
ENOG41068VS	7
ENOG41068VR	3
ENOG41068VU	2
ENOG41068VT	13
ENOG41068VW	4
ENOG41068VV	2
ENOG41068VY	2
ENOG41068VX	1
ENOG410901D	3
ENOG41068VZ	14
ENOG4106KNB	1
ENOG4108SU0	1
ENOG410834Z	6
ENOG410895M	2
ENOG4107UV7	15
ENOG4107UV6	1
ENOG4107UV5	4
ENOG4107UV4	1
ENOG4107UV3	3
ENOG410834X	3
ENOG4107UV0	2
ENOG410895K	2
ENOG410834Y	2
ENOG4107UV9	3
ENOG410895J	4
ENOG4107UVG	4
ENOG4107UVF	3
ENOG4107UVE	1
ENOG4107UVD	1
ENOG4107UVC	4
ENOG4107UVB	5
ENOG4107UVA	4
ENOG4107UVN	3
ENOG4107UVM	3
ENOG410895H	10
ENOG4107UVK	1
ENOG4107UVJ	5
ENOG4107UVI	4
ENOG4107UVH	7
ENOG4107UVW	9
ENOG4107UVV	4
ENOG4107UVU	13
ENOG4107UVS	6
ENOG4107UVR	9
ENOG4107UVQ	1
ENOG4107UVP	5
ENOG4108XCP	1
ENOG4107UVZ	11
ENOG4107UVY	10
ENOG4107UVX	12
ENOG4107EQR	8
ENOG4107EQS	1
ENOG4107EQP	6
ENOG4107EQQ	2
ENOG4107EQV	5
ENOG4107EQW	3
ENOG4107EQT	5
ENOG4107EQU	7
ENOG4107EQZ	2
ENOG4107EQX	4
ENOG4107EQY	4
ENOG4107EQB	2
ENOG4107EQC	3
ENOG41068V3	4
ENOG4107EQA	4
ENOG41068V5	14
ENOG41068V4	4
ENOG41068V7	4
ENOG41068V6	5
ENOG4107EQJ	1
ENOG4107EQK	4
ENOG4107EQH	4
ENOG4107EQI	6
ENOG4107EQN	9
ENOG4107EQM	3
ENOG41062TY	2
ENOG41062TX	2
ENOG41062TZ	3
ENOG41062TU	4
ENOG41062TT	3
ENOG41062TW	5
ENOG41062TV	3
ENOG41062TP	1
ENOG41062TS	1
ENOG41062TR	1
ENOG4106P69	5
ENOG4106P68	7
ENOG41075H7	3
ENOG41075H6	8
ENOG41062TI	3
ENOG41075H0	3
ENOG41075H3	13
ENOG41062TJ	6
ENOG41062TE	2
ENOG4106P60	3
ENOG4106P63	7
ENOG4106P62	4
ENOG4106P65	4
ENOG41075H8	5
ENOG41062TC	4
ENOG4106P66	3
ENOG4107SH3	4
ENOG4106ASJ	4
ENOG4107SH1	7
ENOG4107SH0	13
ENOG4107SH7	10
ENOG41086SK	5
ENOG41086SH	9
ENOG41086SI	2
ENOG41086SF	4
ENOG41086SG	6
ENOG41086SD	3
ENOG41086SE	1
ENOG4106ASG	3
ENOG41086SC	2
ENOG4106ASE	4
ENOG41086SA	4
ENOG4106ASZ	1
ENOG4106ASY	3
ENOG4106ASX	3
ENOG41086SZ	2
ENOG41086SX	3
ENOG41086SY	11
ENOG41086SV	6
ENOG4106ASR	13
ENOG41086ST	3
ENOG41086SU	2
ENOG41086SR	8
ENOG4106ASV	9
ENOG4106ASU	2
ENOG41086SQ	5
ENOG4107SHS	13
ENOG4106VM6	5
ENOG4107SHQ	6
ENOG4108PMY	2
ENOG4107SHW	3
ENOG4107SHV	2
ENOG4107SHU	4
ENOG4107SHT	3
ENOG4108IT5	4
ENOG4107SHZ	6
ENOG4107SHY	2
ENOG4106VM4	3
ENOG4108JIM	1
ENOG4107SHC	11
ENOG4107SHB	2
ENOG4107SHA	14
ENOG4106AS8	5
ENOG4107SHG	4
ENOG4107SHF	8
ENOG4107SHE	15
ENOG41086S9	12
ENOG41086S6	6
ENOG41086S7	3
ENOG4106AS1	6
ENOG4106AS0	12
ENOG41086S2	4
ENOG4106AS6	8
ENOG41086S0	4
ENOG4106AS4	2
ENOG41075HE	2
ENOG41075HD	4
ENOG41075HG	10
ENOG41075HF	4
ENOG4106P6M	13
ENOG41062T8	12
ENOG4106P6N	5
ENOG4106P6A	3
ENOG41062T4	9
ENOG41062T7	10
ENOG4106P6B	3
ENOG41075HI	15
ENOG4106P6D	7
ENOG4106P6G	2
ENOG41075HJ	4
ENOG4106P6Y	8
ENOG4106P6X	2
ENOG41075HW	5
ENOG4106P6Z	3
ENOG41075HQ	3
ENOG41075HP	4
ENOG41075HS	6
ENOG41075HR	9
ENOG4106P6Q	6
ENOG4106P6P	3
ENOG4106P6S	6
ENOG4106P6R	11
ENOG41075HY	1
ENOG4105S6Y	11
ENOG4106P6W	8
ENOG4106P6V	7
ENOG4107C9P	6
ENOG4105Q4N	4
ENOG4105Q4M	4
ENOG4105S6X	2
ENOG4105Q4K	15
ENOG4105Q4J	1
ENOG4105Q4I	2
ENOG4105Q4H	8
ENOG4105Q4G	3
ENOG4105Q4F	4
ENOG4105Q4E	5
ENOG4105Q4D	4
ENOG4105Q4C	2
ENOG4105Q4B	1
ENOG4105Q4A	7
ENOG41078EP	10
ENOG4108VGJ	1
ENOG4105Q4Z	3
ENOG4105Q4Y	6
ENOG4108JIY	3
ENOG4105Q4W	8
ENOG4105Q4V	2
ENOG4105Q4U	2
ENOG4105Q4T	3
ENOG4105Q4S	4
ENOG4105Q4R	15
ENOG4105Q4Q	4
ENOG4105Q4P	10
ENOG4106HCJ	5
ENOG4106HCK	4
ENOG4106HCH	1
ENOG4106HCI	4
ENOG4106HCM	7
ENOG4106HCB	7
ENOG4106HCC	9
ENOG4106HCA	3
ENOG4106HCF	3
ENOG4106HCG	4
ENOG4106HCD	11
ENOG4106HCE	3
ENOG4106HCZ	4
ENOG4106HCX	3
ENOG4106HCY	3
ENOG4106HCR	12
ENOG4106HCS	10
ENOG4106HCP	2
ENOG4106HCQ	1
ENOG4107C9R	2
ENOG4106HCW	2
ENOG4106HCT	6
ENOG4106HCU	4
ENOG4106FIW	3
ENOG4105S6D	1
ENOG4106HC8	4
ENOG4106HC9	9
ENOG4108E19	2
ENOG4108D4X	4
ENOG4106HC2	3
ENOG4106HC3	3
ENOG4106HC0	2
ENOG4106HC1	7
ENOG4106HC6	5
ENOG4106HC7	9
ENOG4106HC4	2
ENOG4106HC5	6
ENOG4105NIE	2
ENOG4108CF8	4
ENOG4107G1A	2
ENOG4105PBQ	3
ENOG4107K7W	1
ENOG4106NTW	2
ENOG4105J1R	1
ENOG4105Q49	2
ENOG4105Q48	3
ENOG4105Q47	3
ENOG4105Q46	3
ENOG4105Q45	3
ENOG4105Q44	4
ENOG4105Q43	2
ENOG4105Q42	4
ENOG4105Q41	4
ENOG4105Q40	3
ENOG4106I2K	3
ENOG4107G1B	2
ENOG4107BX1	4
ENOG4105H54	1
ENOG41062WN	1
ENOG41064II	2
ENOG4107C9U	4
ENOG4106B9F	2
ENOG4106B9G	1
ENOG4106B9D	4
ENOG4107G1C	4
ENOG4106B9B	5
ENOG4106B9C	1
ENOG4106B9A	9
ENOG4106B9N	1
ENOG4106B9M	3
ENOG4106B9J	3
ENOG4106B9K	1
ENOG4106B9H	10
ENOG4106B9I	3
ENOG4106B9V	5
ENOG4106B9T	12
ENOG4106B9U	2
ENOG4106B9R	5
ENOG4106B9S	3
ENOG4106B9P	13
ENOG4106B9Q	1
ENOG4108RZ5	2
ENOG4106I2T	1
ENOG4106B9Z	4
ENOG4106B9X	1
ENOG4106I2U	6
ENOG41069BE	3
ENOG4105RAJ	10
ENOG41064IS	6
ENOG4106B96	5
ENOG4106B97	7
ENOG4106B94	5
ENOG4108GA0	8
ENOG4106B92	1
ENOG4106B90	3
ENOG4106B91	2
ENOG4108CF4	1
ENOG4106B98	4
ENOG4106B99	8
ENOG41062WA	1
ENOG4107YPK	1
ENOG4106B1D	15
ENOG4105QDU	2
ENOG41070RJ	4
ENOG4107412	4
ENOG4107BX6	6
ENOG4107W3W	3
ENOG4105RAY	7
ENOG4105RAX	1
ENOG4108CF7	3
ENOG4107C9V	5
ENOG4108E11	2
ENOG4108341	2
ENOG4108VGQ	7
ENOG41064I5	9
ENOG41061WF	3
ENOG4108RZ3	2
ENOG41064I7	2
ENOG4108348	4
ENOG4106T7Z	4
ENOG41064I0	4
ENOG4108349	12
ENOG4105ZVV	6
ENOG4105ZVW	7
ENOG4105ZVT	8
ENOG4105ZVU	6
ENOG4105ZVR	2
ENOG4105ZVS	2
ENOG4105ZVP	4
ENOG4105ZVQ	4
ENOG4105ZVZ	4
ENOG4105ZVX	2
ENOG4105ZVY	5
ENOG4105ZVF	15
ENOG4105ZVG	5
ENOG4105ZVD	5
ENOG4105ZVB	2
ENOG4105ZVC	2
ENOG4105ZVA	2
ENOG4105ZVN	3
ENOG4105PXM	1
ENOG4106NTY	2
ENOG4105ZVM	9
ENOG4105ZVJ	3
ENOG4105ZVK	6
ENOG4105J1X	5
ENOG4105ZVI	1
ENOG4105QDP	3
ENOG41064I9	3
ENOG4108VGT	2
ENOG4106P8D	1
ENOG4108PM3	3
ENOG4108WD1	3
ENOG4107WWG	1
ENOG4105ZV6	10
ENOG4105ZV7	9
ENOG4105ZV4	10
ENOG4105ZV5	4
ENOG4105ZV2	5
ENOG4105ZV3	7
ENOG4105ZV0	14
ENOG4105NIX	4
ENOG4105ZV8	8
ENOG4105ZV9	6
ENOG4105UA7	6
ENOG4105UA1	6
ENOG4107ZJ8	11
ENOG4107ZJ0	6
ENOG4107ZJ1	4
ENOG4107ZJ2	15
ENOG4107G1W	3
ENOG4107ZJ4	3
ENOG4107ZJ5	2
ENOG4107ZJ6	15
ENOG4107ZJ7	4
ENOG4105M50	10
ENOG4105M51	15
ENOG4105M52	1
ENOG4105M53	1
ENOG4105M54	7
ENOG4105M55	2
ENOG4105M56	14
ENOG4105M57	2
ENOG4105M58	2
ENOG4105M59	14
ENOG4105UA9	2
ENOG4106AVD	4
ENOG4105M5P	7
ENOG4105M5Q	2
ENOG4107PF8	7
ENOG4105M5S	1
ENOG4105M5T	8
ENOG4108JI6	1
ENOG4105M5V	6
ENOG4105M5W	10
ENOG4105M5X	2
ENOG4105M5Y	15
ENOG4105M5Z	2
ENOG4105M5A	3
ENOG4105M5B	7
ENOG4105M5C	6
ENOG4105M5D	4
ENOG4105M5E	4
ENOG4105M5F	13
ENOG4108JI9	2
ENOG4105M5H	9
ENOG4105M5I	2
ENOG4105M5J	15
ENOG4105M5K	10
ENOG4105M5M	3
ENOG4105M5N	14
ENOG4107ZJX	1
ENOG4107ZJY	1
ENOG4107ZJZ	6
ENOG4107G1R	7
ENOG4107ZJP	6
ENOG4107ZJQ	1
ENOG41064V8	1
ENOG4107ZJS	1
ENOG4107ZJT	3
ENOG4107ZJU	1
ENOG4107ZJV	3
ENOG4107ZJW	3
ENOG4107ZJH	3
ENOG4107ZJI	4
ENOG4107ZJJ	2
ENOG4107ZJK	6
ENOG4107ZJM	3
ENOG4107ZJN	6
ENOG4107ZJA	2
ENOG4107ZJB	6
ENOG4107ZJC	5
ENOG4107ZJD	4
ENOG4107ZJE	5
ENOG4107ZJF	2
ENOG4107ZJG	4
ENOG4108EHT	1
ENOG4108EHU	1
ENOG4108EHV	13
ENOG4107G1S	8
ENOG4108EHP	11
ENOG4108EHQ	3
ENOG4108EHR	4
ENOG4108EHS	5
ENOG4108EHX	11
ENOG4108EHY	3
ENOG4108EHZ	3
ENOG4108EHD	3
ENOG4108TA8	3
ENOG4108TA9	2
ENOG41082UM	12
ENOG4108EHC	4
ENOG4108TA2	14
ENOG4108EHM	3
ENOG4108TA0	3
ENOG4108TA1	3
ENOG4108TA6	5
ENOG4108TA7	8
ENOG4108EHJ	5
ENOG4108EHK	2
ENOG4107GCV	4
ENOG4107GCW	3
ENOG4107GCT	1
ENOG4107GCU	7
ENOG4107GCR	2
ENOG4107GCS	2
ENOG4107GCP	6
ENOG4107GCQ	3
ENOG4105J1G	2
ENOG4107GCX	11
ENOG4107GCY	1
ENOG4107GCF	5
ENOG41071WP	2
ENOG4107GCD	4
ENOG4107GCE	1
ENOG4107GCB	5
ENOG4107GCC	8
ENOG4107GCA	5
ENOG4107GCN	3
ENOG4106F57	1
ENOG4107GCM	5
ENOG4107GCJ	11
ENOG41071WR	3
ENOG4107GCH	2
ENOG4107GCI	2
ENOG4108VM4	1
ENOG4107GC7	2
ENOG4107GC4	3
ENOG4107GC5	14
ENOG4107GC2	4
ENOG4107GC3	1
ENOG4107GC0	2
ENOG4107GC1	3
ENOG41071WT	8
ENOG4107GC8	1
ENOG4107GC9	3
ENOG4106FI9	2
ENOG4106F95	4
ENOG4107BX5	5
ENOG4108EH4	2
ENOG4108EH5	13
ENOG4108TAH	3
ENOG4108TAI	4
ENOG4108EH0	4
ENOG4108EH1	2
ENOG4108EH2	2
ENOG4108EH3	1
ENOG4108TAB	4
ENOG4106G52	6
ENOG4108TAA	10
ENOG4108EH8	3
ENOG4106GM3	2
ENOG4108TAD	4
ENOG4108TAE	1
ENOG4108TAZ	8
ENOG4106P8J	3
ENOG4108TAX	1
ENOG4108TAY	1
ENOG4108TAR	2
ENOG4108TAS	4
ENOG4108TAP	8
ENOG4108TAQ	15
ENOG4108TAV	6
ENOG4108TAW	9
ENOG4108TAT	1
ENOG4108TAU	10
ENOG41073C2	2
ENOG41073C3	7
ENOG41073C0	3
ENOG41073C1	3
ENOG41073C6	5
ENOG4106TPG	1
ENOG41073C5	1
ENOG41073C8	8
ENOG41073C9	6
ENOG410907Z	6
ENOG410907Y	7
ENOG410907X	12
ENOG4108CRD	6
ENOG4108CRE	1
ENOG4108CRF	14
ENOG4108CRH	10
ENOG4108CRI	10
ENOG4108CRJ	5
ENOG4108CRK	4
ENOG410907W	5
ENOG410907V	3
ENOG4108CRN	4
ENOG410907T	3
ENOG4108CRP	1
ENOG4108CRQ	2
ENOG4108CRR	10
ENOG4108CRS	3
ENOG4108CRT	4
ENOG410907N	3
ENOG4108CRV	5
ENOG410907C	13
ENOG410907B	4
ENOG410907A	14
ENOG4106DQ7	10
ENOG4106DQ0	9
ENOG4106DQ1	3
ENOG410907E	15
ENOG4106DQ3	4
ENOG4106DQM	4
ENOG4106DQN	9
ENOG4109078	9
ENOG4106DQH	5
ENOG4106DQI	4
ENOG4106DQJ	2
ENOG4106GM0	3
ENOG4106DQD	12
ENOG4106DQE	4
ENOG4106DQF	7
ENOG4109070	5
ENOG4109077	3
ENOG4106DQA	3
ENOG4109075	6
ENOG4106DQC	5
ENOG4108CR0	2
ENOG4108CR1	1
ENOG4108CR2	3
ENOG4108CR3	9
ENOG4108CR4	4
ENOG4106DQY	4
ENOG4108CR6	2
ENOG4108CR7	2
ENOG4108CR8	3
ENOG4108CR9	5
ENOG4106DQV	4
ENOG4106DQW	3
ENOG4106DQP	2
ENOG4106DQQ	14
ENOG4106DQR	4
ENOG4106DQS	3
ENOG41073CB	2
ENOG4107W3B	10
ENOG41073CA	5
ENOG41073CF	3
ENOG4106GM7	9
ENOG41090JN	15
ENOG41073CE	7
ENOG41073CJ	10
ENOG41073CK	4
ENOG4107JEU	2
ENOG41073CN	4
ENOG41073CM	2
ENOG41073CS	3
ENOG41073CP	1
ENOG4108YVW	5
ENOG41073CV	2
ENOG4106T7K	4
ENOG41073CT	4
ENOG41073CU	4
ENOG41073CZ	2
ENOG41073CX	12
ENOG41073CY	2
ENOG4107W3C	12
ENOG4108WD4	5
ENOG4105E72	2
ENOG4105E70	13
ENOG4105E71	6
ENOG4105E76	7
ENOG4105E77	7
ENOG4105E74	1
ENOG4105E75	13
ENOG4105E78	15
ENOG4105E79	15
ENOG4106UBM	7
ENOG41090JH	14
ENOG4106UBI	7
ENOG4106UBJ	5
ENOG4106UBK	4
ENOG4106UBD	2
ENOG4106UBE	4
ENOG4106UBF	4
ENOG4106UBG	1
ENOG4106UBB	2
ENOG4106UBC	2
ENOG4106KI3	1
ENOG41079QQ	2
ENOG4106KI1	1
ENOG4106KI0	1
ENOG4106UBX	10
ENOG4106UBY	2
ENOG4106KI5	9
ENOG4106KI4	3
ENOG4106UBT	2
ENOG4106UBU	4
ENOG4106UBV	4
ENOG4106UBW	2
ENOG4106UBP	7
ENOG4106UBQ	4
ENOG4106UBR	7
ENOG4106UBS	3
ENOG41090JI	3
ENOG4106KIB	1
ENOG4106KIA	6
ENOG4106KIG	1
ENOG4106KIF	2
ENOG4106KID	9
ENOG4106KIJ	3
ENOG410748H	2
ENOG4105F87	1
ENOG4106KIN	4
ENOG4106KIM	2
ENOG4106T7N	1
ENOG4106KIS	11
ENOG4106KIR	1
ENOG4106KIQ	3
ENOG4106KIP	3
ENOG4106UB8	11
ENOG4106KIV	6
ENOG4106KIU	1
ENOG4106KIT	4
ENOG4106UB4	12
ENOG4106KIZ	4
ENOG4106KIY	7
ENOG4106UB7	7
ENOG4106UB0	2
ENOG4106UB1	2
ENOG4106UB3	4
ENOG4105E7B	6
ENOG4108XZH	5
ENOG4105E7A	5
ENOG4105E7F	5
ENOG4105E7G	5
ENOG4105E7D	8
ENOG4105E7E	8
ENOG4105E7K	4
ENOG4105E7H	8
ENOG4105UAC	4
ENOG4105E7N	13
ENOG4105E7M	3
ENOG4105E7R	15
ENOG4105E7S	15
ENOG4105E7P	4
ENOG4105E7Q	2
ENOG4105E7W	12
ENOG4105E7T	4
ENOG4105E7U	3
ENOG4105E7Z	4
ENOG4105E7X	14
ENOG4105E7Y	2
ENOG41090JK	1
ENOG4105IEX	10
ENOG4108PCQ	2
ENOG4107219	3
ENOG4107218	2
ENOG4107215	8
ENOG4107214	6
ENOG4107217	9
ENOG4107216	5
ENOG4107211	4
ENOG4107210	1
ENOG4107213	2
ENOG4108WD5	2
ENOG4107TYX	2
ENOG4106T7B	1
ENOG4105H5T	4
ENOG4107E2S	2
ENOG4108H6P	3
ENOG410721Y	3
ENOG410721X	3
ENOG410721Z	2
ENOG410721U	1
ENOG410721T	5
ENOG410721W	5
ENOG410721V	4
ENOG410721Q	4
ENOG410721P	4
ENOG410721S	1
ENOG4107W3K	2
ENOG410721M	1
ENOG4106PD6	1
ENOG410721N	7
ENOG410721I	5
ENOG410721H	5
ENOG410721K	15
ENOG410721J	6
ENOG410721E	1
ENOG410721D	3
ENOG410721G	1
ENOG410721F	7
ENOG410721A	2
ENOG410721C	2
ENOG410721B	5
ENOG4105ZMG	12
ENOG4105ZMF	4
ENOG4105ZME	5
ENOG4105ZMD	3
ENOG4105ZMC	1
ENOG4105ZMB	2
ENOG4105ZMA	3
ENOG4105ZMN	3
ENOG4105ZMM	1
ENOG4105ZMK	6
ENOG4105ZMJ	2
ENOG4105ZMI	10
ENOG4105ZMH	14
ENOG4105ZMW	7
ENOG4105ZMV	4
ENOG4105ZMU	12
ENOG4105ZMT	2
ENOG4105ZMS	10
ENOG4105ZMR	2
ENOG4105ZMQ	2
ENOG4105ZMP	2
ENOG4105ZMZ	6
ENOG4105ZMX	15
ENOG4107MC5	1
ENOG41090JA	2
ENOG4108FH0	2
ENOG4106T7F	1
ENOG4106F9Z	6
ENOG4106F9X	3
ENOG41090JB	1
ENOG4106M3K	1
ENOG4107D1E	2
ENOG4105H5K	6
ENOG4107E2R	2
ENOG410634Y	2
ENOG4106F9R	2
ENOG4105ZM5	3
ENOG4105ZM4	5
ENOG4105ZM3	11
ENOG4105ZM2	1
ENOG4105ZM1	4
ENOG4105ZM0	3
ENOG4108BER	1
ENOG4105ZM9	7
ENOG4105ZM8	5
ENOG4106F9Q	4
ENOG41071W4	3
ENOG41082UZ	5
ENOG4107GXB	3
ENOG41071W5	9
ENOG4106F9T	1
ENOG4106F9U	3
ENOG410867F	2
ENOG4106F9K	2
ENOG4105MR1	7
ENOG4105MR0	13
ENOG4105MR3	1
ENOG4105MR2	6
ENOG4105MR5	3
ENOG4105MR4	3
ENOG4108N09	14
ENOG4108N08	4
ENOG4105MR9	5
ENOG4108N06	3
ENOG4108N05	4
ENOG4108N04	1
ENOG4108N03	2
ENOG4108N02	8
ENOG4108N01	1
ENOG4108N00	1
ENOG4105MRA	14
ENOG4108N0N	6
ENOG4108N0M	14
ENOG4105MRB	14
ENOG4108N0K	2
ENOG4105MRD	6
ENOG4108N0I	1
ENOG4108N0H	5
ENOG4108N0G	3
ENOG4108N0F	8
ENOG4105MRK	15
ENOG4108N0D	2
ENOG4105MRM	12
ENOG4108N0B	2
ENOG4108N0A	3
ENOG4105MRN	5
ENOG4105MRQ	10
ENOG4105MRP	2
ENOG4105MRS	4
ENOG4108PTV	15
ENOG4105MRU	13
ENOG4108N0Z	2
ENOG4108N0Y	4
ENOG4108N0X	1
ENOG4108N0W	3
ENOG4108N0V	13
ENOG4108N0U	1
ENOG4108N0T	12
ENOG4108N0S	3
ENOG4108N0R	6
ENOG4108N0Q	14
ENOG4108N0P	3
ENOG4106AMT	3
ENOG4105H5N	7
ENOG4108YYP	2
ENOG4106F9E	1
ENOG4107HQJ	2
ENOG4108042	5
ENOG4107P35	4
ENOG4107P34	8
ENOG4107P37	7
ENOG4107P36	5
ENOG4107P31	6
ENOG4107P30	4
ENOG4107P33	8
ENOG4107P32	3
ENOG4107P39	4
ENOG4107P38	6
ENOG4107GXG	3
ENOG4107GXF	4
ENOG4107GXE	1
ENOG4107GXD	1
ENOG41085DT	7
ENOG41085DU	3
ENOG41085DV	4
ENOG41085DW	3
ENOG4105WX5	4
ENOG41085DY	6
ENOG41085DZ	4
ENOG4105WX6	7
ENOG4107GXK	1
ENOG4105WX0	3
ENOG4107GXI	3
ENOG4105WX2	2
ENOG4107GXW	9
ENOG41085DA	8
ENOG41085DB	8
ENOG41085DC	4
ENOG41085DD	14
ENOG4107GXR	5
ENOG4107GXQ	10
ENOG41085DG	1
ENOG41085DH	2
ENOG41085DI	3
ENOG41085DJ	1
ENOG41085DK	14
ENOG4107GXZ	2
ENOG41085DN	5
ENOG4107GXX	2
ENOG41085D0	2
ENOG41085D1	7
ENOG41085D2	2
ENOG41085D3	14
ENOG41085D4	4
ENOG4105WXX	5
ENOG41085D6	4
ENOG4105WXZ	9
ENOG41085D8	2
ENOG410748Y	3
ENOG4105WXW	14
ENOG4105WXV	15
ENOG4105WXQ	2
ENOG4105WXP	12
ENOG4105WXS	6
ENOG4105WXR	6
ENOG4105WXM	7
ENOG4107GX6	1
ENOG4107GX5	3
ENOG4107GX4	3
ENOG4105WXI	5
ENOG4105WXH	11
ENOG4105WXK	4
ENOG4105WXJ	4
ENOG4105WXE	13
ENOG4105WXD	6
ENOG4105WXG	11
ENOG4105WXF	6
ENOG4105WXA	4
ENOG4105WXC	11
ENOG4107GX8	9
ENOG4108PCA	4
ENOG4107P3G	4
ENOG4107P3F	1
ENOG4107P3A	3
ENOG4107P3C	1
ENOG4107P3B	4
ENOG4107P3M	1
ENOG4107P3N	8
ENOG4107P3I	5
ENOG4107P3H	1
ENOG4105H5B	5
ENOG4107P3J	4
ENOG4107P3U	5
ENOG4107P3T	5
ENOG4107P3W	1
ENOG4107P3V	2
ENOG4107P3Q	6
ENOG4107P3P	4
ENOG4107P3S	1
ENOG4107P3R	14
ENOG4108WJB	3
ENOG4107P3Y	1
ENOG4107P3X	8
ENOG4107P3Z	5
ENOG41090RT	4
ENOG41090RU	4
ENOG41070YY	6
ENOG41090RW	3
ENOG41090RP	5
ENOG41090RQ	4
ENOG41090RR	4
ENOG41090RS	1
ENOG41070YS	5
ENOG41070YR	4
ENOG41070YQ	1
ENOG41070YP	14
ENOG41090RX	4
ENOG41090RY	6
ENOG41090RZ	14
ENOG41070YT	5
ENOG41070YK	4
ENOG41090RE	9
ENOG41070YI	7
ENOG41070YH	6
ENOG41090RA	2
ENOG41070YM	5
ENOG41090RC	7
ENOG41070YC	5
ENOG41070YB	3
ENOG41070YA	2
ENOG41090RH	2
ENOG41070YF	3
ENOG41070YE	5
ENOG41090RK	7
ENOG4107MQH	1
ENOG4106T72	3
ENOG4108SCT	2
ENOG4105H5D	3
ENOG4108GIJ	2
ENOG4108048	2
ENOG4105H5G	13
ENOG4107562	3
ENOG41090JW	1
ENOG4105Z3D	2
ENOG4107MQN	6
ENOG4105N4K	3
ENOG41090R4	6
ENOG41090R5	3
ENOG41090R6	15
ENOG41090R7	11
ENOG41090R0	3
ENOG41090R1	14
ENOG41090R2	9
ENOG41090R3	1
ENOG41070Y3	1
ENOG41070Y2	4
ENOG41070Y1	6
ENOG4108A69	2
ENOG41070Y7	5
ENOG41090R9	13
ENOG41070Y5	6
ENOG41070Y4	4
ENOG41084MV	3
ENOG4108SCY	5
ENOG4108A63	1
ENOG41079QW	2
ENOG4107PPQ	2
ENOG4107NF4	5
ENOG4107GXT	1
ENOG4108PC8	4
ENOG4106T77	6
ENOG4107Z6P	2
ENOG4106FNY	1
ENOG4108VX9	3
ENOG4107MQC	1
ENOG4106VDI	1
ENOG4106VDH	4
ENOG41079QS	2
ENOG4108VX7	1
ENOG4108A6Y	1
ENOG4107MQA	2
ENOG4106XB5	3
ENOG4106XB4	6
ENOG4106XB7	10
ENOG4106XB6	5
ENOG4107MNE	1
ENOG4106XB3	4
ENOG4106XB2	1
ENOG4106XB9	3
ENOG4106XB8	7
ENOG4106XBE	1
ENOG4106XBD	4
ENOG4106XBG	3
ENOG4108A6U	4
ENOG4106XBA	3
ENOG4106XBC	3
ENOG4106XBB	2
ENOG4106XBM	2
ENOG4108PC5	4
ENOG4106XBN	6
ENOG4106XBI	5
ENOG4106XBH	4
ENOG4106XBK	4
ENOG4106XBJ	4
