Sample Label,Species,GROUPS,Fresh (0) Spent (1) MEDIAblank (2) buffer blank (3),Spent media species,replicate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
502.356.1,502,6,1,356,1,3815.377216,593554.9883,634257.4659,1265453.471,1098861.495,419490.5725,222077.8002,1339828.603,209071.8706,212651.3186,119569.0524,25945.55154,231947.9447,360255.6391,500284.3727,215758.9379,307551.7733,208929.8475,307314.9772,48482.68092,333871.2456,350140.3208,70024.80119,163956.558,38234.42416,136512.476,655456.437,38687.45613,22272.73943,58598.10491,136962.1748,43839.26337,74666.55199,75760.45562,65439.10515,45194.90152,186697.21,36294.19709,524667.4329,319501.8927,4762.416816,8504.128315,2024.447569,2071.898671,752.5199835,2720.643137,4690.121464,18905.09682,2739.680231,1695.172337,2039.313613,3833.060916,498.7553266,3758.574768,5823.253288,6035.800274,705.5462142,5858.179394,2732.769495,106.3004141,81.64081097,89577.12869,88480.60276,42716.9265,89904.44209,75305.99165,251431.8358,7740.491421,6199.390904,10305.88294,7268.040179,18187.96426,14104.76805,16784.87306,7402.873066,4366.949636,4887.342784,6130.962063,4619.719655,7018.36593,2660.248355,7053.48047,1855.130242,4465.806219,1357.249038
356.356.4,356,1,1,356,4,10621.6719,1711048.399,1808686.381,3650803.507,3228132.983,1241707.068,629176.6924,3901252.963,155153.2546,535841.6726,355590.0795,75181.65012,662763.6987,1050204.502,1326471.119,567015.6695,895179.589,607509.0204,896537.687,101763.4742,973212.7642,849140.129,203124.9884,479004.2607,110265.3129,406665.9835,1911285.711,103479.873,64243.2007,184267.9999,147887.039,128073.2851,212661.2042,221569.3036,193337.8956,150879.0578,538322.292,106412.1758,1565778.495,965401.0812,13895.02417,24851.43688,7826.183909,11351.1554,1231.102924,6717.618388,13446.65497,54591.57698,7184.122868,4892.513459,5756.154398,10294.36515,1181.604262,11515.32036,16694.86452,12331.78021,2095.908984,10890.47308,7925.977632,388.3655731,257.6306982,267582.1743,264351.1577,128555.7828,258386.0209,214761.2737,737805.12,22824.49786,17783.8053,30964.31849,22659.43969,43328.65603,33694.05653,25287.07074,29240.20323,10296.70454,13955.35669,18474.57886,13812.02388,21028.35271,7264.553975,20803.45401,5349.555417,12844.87406,3700.234178
361.492.2,361,3,1,492,2,2671.137758,278798.196,394209.2646,388275.28,1371675.87,597566.0335,407500.9748,55663.6502,257465.7138,189015.8284,746164.5072,16018.95101,627850.0048,200733.8,284217.8794,86010.49102,162866.4561,185165.9558,47786.05155,37592.75445,241232.5924,239872.749,61874.41612,133012.8155,29356.65056,111249.8715,542828.8724,38463.71942,37741.54104,48612.81273,118743.0881,106022.0921,149234.9321,149502.9748,95661.72852,41491.54456,153878.5232,77453.54867,400704.0882,294722.7821,2237.794261,17238.32669,741.5144635,1016.838136,1530.441361,654.3801986,7970.903071,8943.945892,2228.249459,2279.35468,904.604924,634.3519073,274.4980457,2575.397204,839.1317664,989.2292591,227.2641903,913.3416867,212.9468778,50.78545949,179.738509,63392.33293,80280.82802,38575.0422,69695.31509,56372.06997,213282.8699,7005.312789,5059.31564,9743.407312,31841.59822,7430.579503,4082.173107,19728.7009,2692.574887,1388.880133,16608.9834,2364.119608,1698.097756,1794.479919,1508.531244,11149.97356,1147.131332,3350.366286,929.5042616
360.519.R2.4,360,2,1,519R,4,5639.060372,556753.624,545286.0248,1086435.765,3303905.873,2041815.837,1231307.347,2169346.845,607085.8311,305160.4779,655455.9741,38409.61413,2218256.125,291960.8505,1822269.597,312917.5278,515576.5928,605756.4601,747426.881,79025.5996,540256.6316,1010719.444,189356.5181,156067.2416,59897.3958,116562.819,1541288.523,158503.0194,67545.81971,175638.2657,272872.3057,248514.5336,616386.9819,618579.0314,251682.9065,95340.4771,283533.0711,155871.4875,800764.2903,587682.3908,1788.536401,10846.39116,1490.696569,1951.78374,1007.436621,3880.547587,16564.22427,43501.98269,6009.530439,2678.272733,2821.082014,1908.370865,725.2224976,6271.505103,2768.639605,4686.279334,708.0635266,4490.258062,2123.334905,606.0504785,1219.102603,98340.13673,266113.2177,110113.0477,150559.2747,129172.1828,659485.2064,15066.48627,8289.028713,21844.50786,13733.73468,15530.64819,7347.6673,34991.06872,4625.085297,2442.364756,27921.47645,5424.589142,3631.398509,3685.029986,2370.750065,66638.83638,2047.411505,7421.661086,1689.672989
519.492.4,519,7,1,492,4,2564.402725,243963.4357,278328.8797,463145.5176,1422777.511,872563.0265,521868.2589,886417.8932,217522.8897,137977.7864,260439.2021,10259.59853,939787.1838,162407.5501,747131.9244,126529.2203,212537.0836,249504.9331,311571.3162,78674.06807,257141.4414,445294.6722,80599.98322,69103.35569,26612.74439,50705.47496,648534.8478,67967.18747,29588.58707,72600.04855,130494.602,105613.976,251115.14,250869.1664,106852.0607,33817.34261,124284.0993,62279.89421,375048.4056,281287.3124,15717.49211,28037.31612,336.149033,744.1000148,557.4720042,2424.881216,10438.40931,18222.52053,4238.087735,1470.032403,617.7014975,795.1181981,188.8865,9755.57494,1351.006326,371.308956,114.5888301,325.4929803,143.9443271,236.4161768,538.9490275,42938.12755,110315.6275,45852.71281,62028.14852,51226.21312,272909.2027,6272.804578,4014.989215,9203.257147,39420.45637,5177.905319,2887.25739,12722.81698,1932.333708,1365.782604,9998.960585,7061.729754,825.6087247,7833.297024,1067.235651,38289.74932,582.6006885,1687.083538,1780.900723
360.356.1,360,2,1,356,1,2529.571188,387248.4755,418909.2085,835380.7018,721456.5035,283632.0624,148860.8301,879430.2658,134216.4238,133400.131,76757.84351,15668.43456,163453.986,221174.8705,306623.1317,147356.4557,202781.0678,140423.9494,202483.8958,113601.8515,218132.3585,189934.2103,46376.3059,109863.5258,23987.62628,88086.09076,430596.1417,25513.79375,15409.91716,39784.09414,92163.41791,30639.33353,51303.21678,52050.95161,44122.39298,30662.60842,125205.2769,22887.55903,337369.5264,205181.2982,3089.266836,5812.253279,1543.518202,2738.326831,425.0990122,2020.181462,3344.527146,12575.22571,1889.610181,1266.68347,1315.34613,2951.955896,184.6958332,2265.818111,3970.58818,3108.596295,240.2146032,2938.423669,1774.500734,121.841837,166.4396409,55981.09764,56550.53693,27304.38206,59214.2462,49310.82197,164865.1257,5776.442185,4948.195666,27403.70793,6507.473174,8348.214112,7127.14839,3866.72196,5604.889649,3328.578313,2230.743683,3655.387565,2635.176314,4334.511358,1546.902459,4441.529163,1000.988781,2586.470511,1010.349478
BLANK MEDIA 4,0,0,2,0,4,1866.097018,199106.422,254050.6509,275821.0116,887342.3988,395021.2943,244189.6401,32588.82709,29842.19514,143628.2507,160257.6863,15105.85978,386120.334,99963.23095,141039.9054,53951.81677,107353.4786,116500.8078,31284.42746,17446.25262,149905.6152,142669.445,38726.53945,92619.34933,17919.46626,74195.55617,350964.5628,20806.72192,22409.54024,87070.85605,67599.54367,65631.27059,91877.65956,91154.62069,61912.64699,51239.7146,105219.1982,20759.62131,276994.2832,196265.5597,2904.988313,4776.326068,41813.65093,7857.562521,235.39345,816.0274456,3431.231244,11156.64486,1596.23057,940.8862382,1077.039082,840.6704097,189.7059769,8915.216341,1307.889369,2632.387182,151.0268847,2513.162329,1546.044419,104.0477443,150.9764479,45379.60921,45524.15183,22692.11553,48934.76817,40704.60053,135693.5825,5095.509832,18725.55612,9502.039206,5261.138393,7566.211612,1832.138633,2263.533313,1281.862087,880.0903845,2461.203453,7791.176435,2125.547402,7066.160203,1124.230836,3455.53784,569.3052592,1590.321177,1455.467093
356.1,356,1,0,0,1,2131.942538,324024.5967,335150.3281,542366.7839,711524.2681,243676.2007,121570.7267,709115.1674,62002.65579,125994.4199,58881.33461,13075.88709,132218.5772,172124.1932,266484.9756,96396.79046,146174.6279,115937.2041,163306.6224,21304.24136,178847.5488,157105.8752,38470.72978,91464.18852,18895.71264,73536.1419,353725.4177,21166.2245,16091.62562,32039.42895,73722.89325,25030.92593,45282.58513,45921.68056,38353.12827,33491.28232,102059.0989,17986.69135,278958.326,161879.2142,2872.538053,4968.389057,893.3595852,2073.746753,357.3248695,5616.240224,2884.046412,8422.451082,1313.796488,993.5823586,1126.322816,1428.232925,259.8292759,1680.226404,1864.523181,2866.969821,203.1709053,2744.319882,1480.217664,50.74643201,157.5625021,46345.06055,45605.49544,22179.67945,50009.79927,40875.59598,133609.9897,5614.920243,4124.985743,11255.26207,8587.919704,6765.268373,7635.021926,3762.33008,5982.371399,1618.723977,1660.438691,2853.583367,2058.499753,2170.61029,1004.885919,3372.156223,805.6753967,2575.695277,957.9849177
361.1,361,3,0,0,1,2278.429853,241682.6452,302533.9784,321394.1781,1149330.18,497144.1055,337672.0031,44150.51202,76607.83803,178134.6177,608580.506,17979.2995,511315.7496,132472.4147,259737.7839,69282.54845,135032.1992,152295.2158,39588.03875,25677.63707,187554.5886,183021.1218,51058.05112,111190.454,23710.13438,92621.64888,449268.2778,30932.11944,29406.1322,41140.30226,94364.16225,85035.45595,121292.0747,121574.3302,79856.52027,39366.64474,126943.666,64216.10547,335159.4866,252517.896,2188.945251,6383.75524,983.8241666,1260.450566,357.8468793,935.399177,6114.325827,8219.380726,1398.567879,1278.250748,1427.499473,717.4922592,278.4150537,1675.95636,969.5174318,3462.659921,435.3547742,3254.17347,1898.698749,113.573446,39.30352936,54665.93347,64840.68654,32054.35765,60458.3817,51030.06493,177874.4114,5406.722479,4996.772347,9148.471458,15127.33629,8763.693597,3134.84693,11747.8203,2188.754565,1132.358918,9495.332516,3533.732409,2719.33213,1913.716618,1514.999649,26912.18297,1239.355349,3081.478089,1100.719172
492.356.2,492,4,1,356,2,2309.838406,345638.0728,374870.7839,749711.414,639683.494,252200.4049,129875.1327,789076.8003,128744.009,128807.9271,62884.52995,13810.61251,142321.2231,196997.3193,275169.171,130841.2769,180735.8399,125107.74,181283.6552,28868.80725,194530.2184,169225.7325,41454.88528,99152.97658,20879.28529,78672.4643,382566.1061,22499.02291,13630.69391,35215.06367,85610.91686,27953.08031,45303.29181,45917.9317,39786.10983,25153.48046,110795.2865,19637.54246,300636.7117,181006.6146,2905.614412,5146.313965,1103.509557,2527.527729,315.3393494,2162.572841,2903.01324,11821.91094,1981.953343,1159.50226,1246.850742,2512.676952,254.224708,2689.284827,3314.937901,2591.121633,221.0719694,2489.379188,1558.366971,81.26467297,65.04841618,49850.50525,49695.91919,23524.83664,52607.91838,44115.22364,146928.0227,5553.396634,4175.255832,23332.89726,6341.954581,7006.988228,6081.960905,3779.379739,4788.858769,2847.72654,2577.50545,3639.456077,2174.896828,4256.486938,1359.499482,3805.693209,1004.434223,2603.895287,869.3854952
361.361.4,361,3,1,361,4,1383.897845,150797.79,195450.2599,211511.0546,705545.2606,312020.7592,196634.3883,25618.77802,86817.8088,88682.40403,416869.0854,12179.14609,312604.6151,78934.36623,149812.2293,42363.43408,84479.44246,93753.20503,24862.89633,70073.28641,118342.3288,113269.9316,30903.00177,80712.26241,14780.13807,59766.68316,279993.1272,17403.73732,19506.28002,25203.66478,55825.74036,51031.016,73027.52083,71905.0292,44294.30189,23889.16948,80914.29541,44869.53918,213328.9475,155759.4485,1346.542854,4006.449083,705.357881,958.9401576,375.6439821,771.0378103,3667.686355,5268.910893,934.0334931,844.9219703,829.0419719,448.0435736,202.8250642,1252.565851,602.6096165,2260.625872,248.2210455,2126.589829,1300.909733,174.91061,83.54775604,34572.10188,37572.55856,18595.7834,36996.19687,32104.50752,108475.0909,4384.641425,13474.11771,8311.849026,4403.138233,5275.628455,1878.10225,6482.673939,1196.556083,562.9169457,7088.717011,2142.871884,1527.126199,1016.826885,831.029577,9442.501831,579.0633598,1950.815082,796.3953236
360.502.4,360,2,1,502,4,2487.583854,271503.4092,362032.4385,390227.3884,1343125.38,609830.5936,375732.9211,51315.25986,61045.62885,198206.2895,428918.1376,20910.74528,583568.3848,154325.0744,456733.2954,82886.718,160692.8227,178030.2135,47831.69879,28815.57438,231412.369,437571.3447,59325.91392,135753.3939,27791.91569,109146.9145,549633.6162,42150.60301,36112.77657,81707.43497,98538.00378,97241.26231,144931.5704,145509.9235,89897.57292,43049.00125,151260.1224,46007.7261,404179.4759,296149.7344,2438.83962,8101.481349,30759.24421,1127.000186,501.4647258,2471.523418,7870.404106,11991.25158,1959.065467,1299.567646,2222.22654,955.0692326,229.5854625,2092.832763,1314.808699,7248.58776,303.956863,7112.426366,3240.918086,43.23087326,17.44506838,62972.03334,75500.05165,35493.75747,69128.95826,60707.27568,210327.5146,6792.769696,5332.431378,35670.95622,7653.071354,13090.5377,6518.212922,5558.649314,5056.267762,1292.050745,3925.029967,4910.104735,3895.935494,2320.307163,1282.586741,36830.39083,942.1918393,3024.974408,1144.749227
492.356.3,492,4,1,356,3,2547.814256,393738.6996,427249.906,854883.4542,730728.183,286391.2015,149222.6429,903811.6608,144317.4879,144931.6299,72791.68511,15776.22345,162986.2827,228215.0025,313736.2938,149938.5245,206321.0333,142029.6414,207544.6151,34178.97201,222037.1524,194631.7721,47209.43604,112027.7609,24369.1579,89640.16278,437201.4275,26071.94212,15539.04689,40284.83821,97882.24842,30910.58066,51364.98458,52061.62461,45177.26781,30203.09748,129324.4443,23102.36486,343594.5617,206511.2983,3280.245002,5982.353265,1046.046163,2607.915628,375.1171909,2485.957849,3469.629914,13461.11873,2189.56658,1375.208064,1368.034232,2789.791206,318.6875276,2888.810194,3869.405581,2961.587247,300.5193182,2816.182798,1587.306257,4.884570267,106.0535755,57437.44453,56985.12794,27315.03487,59898.19469,50297.12099,168154.5798,5618.77381,5081.744783,26054.34368,7484.435873,8561.264115,7031.029727,4165.514027,5598.296282,3400.958154,2712.932404,4267.611206,2452.030205,5006.275385,1606.164153,4324.31835,920.8290685,2739.128495,917.0279317
519.360.3,519,7,1,360,3,1567.10262,151465.9224,168935.4789,244750.2759,940873.6219,551330.6694,353871.3877,458083.3691,166979.6734,98225.72761,232008.0625,10327.7056,604972.6595,82723.10071,440063.9672,74038.75534,132745.3668,169825.8964,167720.3958,59218.97929,148438.3994,267933.1655,51918.51789,57356.23034,18156.17286,45161.6765,439006.7975,34576.64867,23568.42724,42841.74503,101726.8624,83650.64414,162381.3219,161215.0679,71585.42525,29764.1763,91467.62988,39758.70058,220670.547,182595.7387,575.8215736,11209.71983,359.4760583,545.9147208,1208.751763,543.0566912,5093.246442,9876.52541,1700.027854,1267.489682,303.9004009,341.9325759,117.6415457,1727.310925,468.3515448,1004.955489,360.8958051,865.909486,211.4406592,192.6710996,261.0328486,28505.59093,74364.89407,36569.16518,45273.28635,34867.44451,180295.903,4926.44192,2848.530438,36500.75451,3831.198326,3194.891976,2049.477524,12618.93732,1060.892891,607.2073465,10444.44065,1550.639655,667.3617368,744.9660836,1046.630842,16994.46801,820.9403484,2615.362448,568.4219266
519.360.4,519,7,1,360,4,1978.159996,194605.2434,219026.2367,309648.4617,1221350.689,704593.7014,458389.9222,566047.6355,207326.5304,122017.3295,296900.2017,13616.18368,765974.3193,108886.8354,557976.5765,95328.47405,169667.2742,216557.7989,208576.815,73835.12001,190151.8776,342111.5036,66765.97735,73228.70386,23592.27107,57822.67243,557966.5241,44190.37708,30128.2202,55276.11415,126641.0263,106291.0472,207767.7218,207112.6575,93603.18273,39237.25743,116089.2408,51410.52354,283804.2136,235369.2616,985.8432998,14514.08914,527.4259826,807.8912722,1745.627597,473.7863947,6637.383365,12679.66792,2125.798498,1594.941663,432.6007583,584.0743933,136.2862005,2245.860073,722.7374501,1166.958376,637.7319932,1043.530827,192.500577,219.4069306,366.1853299,37419.14526,95567.3681,47487.96393,57839.62907,44922.04783,232002.7127,5132.540051,3889.793381,9279.109792,29469.10587,4634.994338,2701.130044,16624.63565,1661.50883,827.1160935,13010.10564,2093.891799,782.5309329,1028.969694,1541.798436,20616.89849,1167.418234,3034.799916,675.8023668
360.502.2,360,2,1,502,2,2692.787423,289020.0302,369419.7764,394173.1014,1337307.741,584420.5952,376294.8757,56219.85067,258195.6057,165044.1238,266587.8061,21956.24943,585553.9301,166810.0073,360785.8304,81923.316,159318.0601,174948.5736,46666.31913,30646.13696,233997.3502,479903.4099,58479.86507,131252.1725,29001.13075,108163.7696,530372.0721,37522.3671,33907.96459,94781.78036,102542.1668,96774.17071,140088.5535,140581.7586,87641.71181,53592.99266,155749.0386,34551.92058,411146.9245,300903.2689,3318.790989,7348.023269,41058.56129,3597.062776,591.7018849,9489.506723,6084.71576,15805.39085,2028.655447,1476.523455,1755.018249,3019.191449,432.5368099,2425.219608,4163.465901,8148.531945,633.1046619,7853.027122,2305.965577,129.5790385,251.5731293,67237.59932,72838.50031,35535.34596,71068.21091,60676.43673,205581.4807,6510.022797,5832.993854,11795.0387,20981.64666,14361.59877,4078.665796,4683.321356,2910.495924,3410.265687,3247.65817,4832.369988,3461.06665,4549.421197,1997.905688,5170.309195,1429.790427,3086.254892,1050.150038
519.1,519,7,0,0,1,2515.061344,243229.0915,240017.9168,471303.5379,1404346.953,870024.0551,520027.4375,934059.3822,124134.8718,156424.6876,273789.0509,16346.70396,944900.4649,121261.9293,758814.3972,131662.534,219035.1501,257090.6666,321520.7698,33666.41,226933.203,425991.2644,80999.96755,67946.36133,25022.97578,49294.6046,654267.5087,66238.20241,27555.57337,73760.56136,120155.7714,104192.2611,260528.0953,260787.0868,108661.1773,38577.56977,120320.4646,66226.67998,336760.9703,249887.6893,698.9387848,3330.166362,819.1194704,888.4607521,421.8536132,1556.563588,7011.539641,20493.51076,3444.167913,1120.080181,1242.077816,1170.808325,317.1049969,4698.993341,1799.503298,1893.543878,176.672895,1789.786923,1123.713536,275.6722318,570.9436652,42661.50179,112402.2433,45775.35921,64194.53413,55379.51609,278883.9765,6668.338835,4600.387179,9309.152123,35820.09042,6456.489989,2720.294666,13393.59168,1748.159092,1284.534497,11034.4394,3925.936163,1574.366471,3366.059169,1104.351818,26970.39321,621.6499708,1779.992719,1896.302357
356.500.1,356,1,1,500,1,3636.80525,453960.7595,613788.1741,682769.4545,1537947.678,658524.3771,375983.2513,508221.8198,58085.31241,196506.5157,200039.8834,22646.73416,579916.0781,329041.6811,413394.8209,125558.2807,216004.8006,208274.3268,154440.6217,52552.25613,285619.1669,271626.0957,70136.9751,165355.7183,36261.41232,132850.2292,644990.8393,46888.33022,46695.36193,126708.9857,143909.1146,73840.45989,143927.3107,144827.3959,90821.38762,61681.14215,191936.2095,46124.92865,503062.8899,331335.9826,4695.564953,8650.955804,55158.21656,7124.37902,572.0211698,5448.993949,4200.409977,15447.59666,2780.486369,1652.575145,2077.356673,5382.175497,473.617681,3252.227379,8488.447915,8833.965995,379.5913396,8655.136306,2995.027615,215.7203154,139.8273822,84529.23312,85707.33526,20401.28411,89229.909,73782.36792,248453.7618,18406.43741,6817.455709,10319.99292,9349.946761,17046.60173,10299.18745,5523.253731,8191.317068,4849.827981,3516.740983,4962.989221,4209.38888,7935.755346,2539.464816,13735.1437,1082.574061,4042.828222,1124.178372
